Date,Open,High,Low,Close,Adj Close,Volume
2021-01-04,37.650001525878906,37.95000076293945,36.81999969482422,37.130001068115234,36.03095626831055,7081000
2021-01-05,37.279998779296875,38.0099983215332,37.18000030517578,37.75,36.632598876953125,4268000
2021-01-06,38.619998931884766,40.65999984741211,38.619998931884766,40.209999084472656,39.01978302001953,8198600
2021-01-07,40.779998779296875,41.040000915527344,40.349998474121094,40.88999938964844,39.679656982421875,5109700
2021-01-08,41.0,41.119998931884766,40.0099983215332,40.619998931884766,39.41764450073242,5344800
2021-01-11,39.91999816894531,40.790000915527344,39.709999084472656,40.279998779296875,39.08771514892578,3457000
2021-01-12,40.65999984741211,41.2599983215332,40.56999969482422,41.0,39.78640365600586,3975800
2021-01-13,40.689998626708984,41.119998931884766,40.43000030517578,40.720001220703125,39.51469039916992,3608400
2021-01-14,41.0,41.45000076293945,40.68000030517578,41.29999923706055,40.0775146484375,3984000
2021-01-15,40.880001068115234,41.5099983215332,40.529998779296875,41.349998474121094,40.126041412353516,7124400
2021-01-19,41.58000183105469,42.41999816894531,41.52000045776367,42.25,40.99939727783203,5159400
2021-01-20,42.22999954223633,42.56999969482422,42.0,42.08000183105469,40.834434509277344,6421300
2021-01-21,41.95000076293945,42.13999938964844,41.04999923706055,41.04999923706055,39.83491516113281,5608300
2021-01-22,40.529998779296875,40.93000030517578,39.959999084472656,40.08000183105469,38.89363479614258,4752300
2021-01-25,39.529998779296875,39.79999923706055,38.9900016784668,39.58000183105469,38.4084358215332,4084100
2021-01-26,39.869998931884766,39.939998626708984,39.0099983215332,39.11000061035156,37.95234298706055,3741300
2021-01-27,38.56999969482422,38.7400016784668,37.099998474121094,37.599998474121094,36.487037658691406,5772000
2021-01-28,38.060001373291016,38.93000030517578,37.93000030517578,38.47999954223633,37.34099197387695,5048200
2021-01-29,38.11000061035156,38.11000061035156,36.79999923706055,37.439998626708984,36.33177185058594,5291000
