Date,Open,High,Low,Close,Adj Close,Volume
2017-01-03,114.33999633789062,115.30000305175781,114.0999984741211,114.75,109.87738800048828,1433800
2017-01-04,114.70999908447266,115.62999725341797,114.30000305175781,114.9800033569336,110.09758758544922,871700
2017-01-05,114.77999877929688,115.73999786376953,114.5,115.69000244140625,110.77745819091797,1051400
2017-01-06,115.5999984741211,117.02999877929688,115.19999694824219,116.86000061035156,112.22760009765625,997200
2017-01-09,116.88999938964844,116.9800033569336,115.79000091552734,116.51000213623047,111.8914566040039,706400
2017-01-10,116.44000244140625,116.62999725341797,115.26000213623047,116.11000061035156,111.50733184814453,925500
2017-01-11,116.0999984741211,116.69000244140625,115.4800033569336,116.37999725341797,111.7666244506836,837900
2017-01-12,116.23999786376953,117.1500015258789,115.37000274658203,117.04000091552734,112.40048217773438,708000
2017-01-13,117.02999877929688,117.2699966430664,116.51000213623047,117.0999984741211,112.45809173583984,616000
2017-01-17,116.95999908447266,117.30999755859375,115.58999633789062,116.08999633789062,111.48812103271484,753700
2017-01-18,116.5999984741211,116.86000061035156,115.62999725341797,115.79000091552734,111.20002746582031,843100
2017-01-19,116.06999969482422,116.4000015258789,115.06999969482422,115.94999694824219,111.35367584228516,961800
2017-01-20,116.4800033569336,117.20999908447266,115.77999877929688,117.0999984741211,112.45809173583984,1376800
2017-01-23,117.05000305175781,117.44999694824219,116.2300033569336,117.0999984741211,112.45809173583984,1053100
2017-01-24,117.72000122070312,118.8499984741211,117.2699966430664,118.75,114.04267120361328,964400
2017-01-25,119.63999938964844,120.55000305175781,119.08000183105469,120.01000213623047,115.25272369384766,1442600
2017-01-26,120.0,120.11000061035156,118.37999725341797,118.45999908447266,113.76417541503906,1041600
2017-01-27,119.12000274658203,119.26000213623047,118.20999908447266,118.58999633789062,113.88900756835938,703000
2017-01-30,118.48999786376953,118.55000305175781,117.30999755859375,118.52999877929688,113.8313980102539,807800
2017-01-31,118.41999816894531,118.58000183105469,117.62000274658203,118.58000183105469,113.87942504882812,1207200
2017-02-01,118.48999786376953,118.98999786376953,117.38999938964844,117.70999908447266,113.0439224243164,922600
2017-02-02,117.20999908447266,118.19000244140625,116.43000030517578,117.83000183105469,113.15916442871094,743800
2017-02-03,118.54000091552734,119.25,118.31999969482422,118.37000274658203,113.677734375,828100
2017-02-06,118.08999633789062,118.16999816894531,117.27999877929688,117.88999938964844,113.21678161621094,757200
2017-02-07,118.23999786376953,118.58999633789062,117.19999694824219,117.4800033569336,112.82302856445312,790900
2017-02-08,111.9000015258789,117.66000366210938,111.9000015258789,116.55000305175781,111.92987823486328,2963600
2017-02-09,116.63999938964844,117.2699966430664,115.80000305175781,116.08999633789062,111.48812103271484,1718300
2017-02-10,116.55999755859375,117.55000305175781,115.88999938964844,117.52999877929688,112.87104034423828,1428100
2017-02-13,118.19000244140625,118.68000030517578,117.20999908447266,118.4000015258789,113.70655059814453,1357800
